id,saleprice
1745,234133.44443
1746,244017.21366
1747,214839.99351
1748,207059.5996
1749,142829.73567
1750,142093.86508
1751,243458.91838
1752,117034.01778
1753,146191.98878
1754,196763.90683
1755,164463.65729
1756,118549.25943
1757,121188.11103
1758,146872.74346
1759,179645.47681
1760,150158.34504
1761,146521.42992
1762,181759.41301
1763,183842.14489
1764,112389.74218
1765,183391.41926
1766,176744.3954
1767,218187.22037
1768,142104.70848
1769,181043.16998
1770,151794.19134
1771,128652.13796
1772,136153.09284
1773,119800.93261
1774,132223.26282
1775,143389.91995
1776,129567.2458
1777,105142.70218
1778,138388.05093
1779,117259.06723
1780,182182.37175
1781,134298.4936
1782,77056.473844
1783,127536.92156
1784,89759.802027
1785,111834.05234
1786,140715.22998
1787,160322.56056
1788,54666.838821
1789,99864.71408
1790,61553.685234
1791,186383.6685
1792,174035.61239
1793,134967.49764
1794,159278.19549
1795,143899.85748
1796,131140.09549
1797,125551.95574
1798,113495.21824
1799,107401.3652
1800,127725.51737
1801,125282.17709
1802,169564.59333
1803,151114.35117
1804,129061.25437
1805,139489.81756
1806,126882.87419
1807,132062.99886
1808,124506.21902
1809,115570.04992
1810,134836.11121
1811,101560.94012
1812,96943.391362
1813,131811.42734
1814,84927.466133
1815,55587.943061
1816,97740.131287
1817,93878.358598
1818,138285.59574
1819,106410.5899
1820,56475.84359
1821,123317.01797
1822,141652.82284
1823,52678.701798
1824,137158.84004
1825,134481.1939
1826,107589.10055
1827,104793.50275
1828,142677.71382
1829,109377.73275
1830,132571.79063
1831,167320.24871
1832,77933.660003
1833,135646.9547
1834,117306.55139
1835,122884.98524
1836,117539.93009
1837,80928.251785
1838,123291.45442
1839,90822.742413
1840,126687.82003
1841,126002.18391
1842,85821.796305
1843,135239.92248
1844,139845.19257
1845,143265.41018
1846,148326.67379
1847,179963.86505
1848,52242.342824
1849,126014.77551
1850,119675.62932
1851,161947.41608
1852,122686.53999
1853,120866.43234
1854,175849.39556
1855,176069.40112
1856,210373.32101
1857,140260.34783
1858,147999.08701
1859,131648.98989
1860,130340.06951
1861,130612.29074
1862,283443.08819
1863,271428.1278
1864,271564.49633
1865,302765.62417
1866,305495.50377
1867,229827.89383
1868,270880.7281
1869,195574.17939
1870,237672.4324
1871,247707.60627
1872,167880.38342
1873,231770.07614
1874,158070.09462
1875,220362.89151
1876,196804.15105
1877,215528.74984
1878,206347.46663
1879,133499.75934
1880,142106.1684
1881,251792.3278
1882,242947.92575
1883,191588.69579
1884,204699.95523
1885,244999.76094
1886,268400.86348
1887,204480.04076
1888,271879.64552
1889,166359.75742
1890,126414.23005
1891,144104.80109
1892,97009.8801
1893,139412.9061
1894,122628.00805
1895,151316.11949
1896,123307.04657
1897,111439.09266
1898,116829.96369
1899,157042.94522
1900,150060.45316
1901,174336.69019
1902,158435.39644
1903,215369.74466
1904,149742.79366
1905,209131.47326
1906,183439.91948
1907,230039.05782
1908,107366.86649
1909,132729.16106
1910,116631.41989
1911,249753.56006
1912,372841.86048
1913,123019.25893
1914,65781.265949
1915,255388.76728
1916,62683.81754
1917,260454.62519
1918,138545.30171
1919,179746.77219
1920,171668.43179
1921,343008.98291
1922,305830.09748
1923,248795.28265
1924,211039.93943
1925,208718.80363
1926,333895.19648
1927,141095.82593
1928,156583.25994
1929,127403.14193
1930,143360.27784
1931,132995.91736
1932,145357.37156
1933,170834.4395
1934,184856.11115
1935,172482.39481
1936,187925.44281
1937,192380.81947
1938,178751.68861
1939,269166.73314
1940,200693.38028
1941,173742.37489
1942,195449.69523
1943,226107.05331
1944,352941.53448
1945,384300.99526
1946,140912.24643
1947,312344.02764
1948,174796.24448
1949,221341.94462
1950,192645.1799
1951,234459.78216
1952,210612.50605
1953,155794.56789
1954,193637.74515
1955,137536.73741
1956,318078.41828
1957,150289.70779
1958,281191.18423
1959,133457.79385
1960,117299.27355
1961,113158.29762
1962,98529.34801
1963,105411.319
1964,105060.53023
1965,150361.38294
1966,143753.31133
1967,309020.65222
1968,398333.15375
1969,378770.31571
1970,415614.25877
1971,470708.31334
1972,374246.60094
1973,302041.42066
1974,338584.78341
1975,453066.09994
1976,299215.86834
1977,378608.30064
1978,345004.69346
1979,348386.50162
1980,225200.47806
1981,339133.07986
1982,237147.25989
1983,224366.64456
1984,174126.86024
1985,220899.48324
1986,231460.18561
1987,169207.44259
1988,166718.07004
1989,187617.83825
1990,203813.41187
1991,240056.94122
1992,216763.60513
1993,168752.4778
1994,252826.51238
1995,182702.69055
1996,249247.51121
1997,299957.6835
1998,323257.78572
1999,255126.78989
2000,331607.72476
2001,272033.3619
2002,274196.79011
2003,260828.76549
2004,286920.61477
2005,249429.80227
2006,226258.67556
2007,266390.21098
2008,205610.13633
2009,185787.66342
2010,189550.88199
2011,157674.43696
2012,165943.5127
2013,176109.3901
2014,180548.08989
2015,204691.41444
2016,184854.73663
2017,194965.4994
2018,114053.06366
2019,129213.94641
2020,110534.0053
2021,105934.6288
2022,201687.93757
2023,145097.91189
2024,256449.47217
2025,335533.27764
2026,177840.00305
2027,156264.39195
2028,166844.02626
2029,162414.14842
2030,257992.8393
2031,228433.38155
2032,237398.60779
2033,246583.80816
2034,165193.02119
2035,235814.76834
2036,194282.68855
2037,196446.55476
2038,295506.6278
2039,217344.62643
2040,339145.53888
2041,316961.48072
2042,207482.87234
2043,172366.2954
2044,177380.37626
2045,215119.28514
2046,135838.72736
2047,152195.86709
2048,131429.366
2049,140264.19179
2050,190507.29035
2051,105515.81847
2052,119452.7696
2053,145370.99128
2054,100353.93767
2055,162793.71919
2056,153610.94698
2057,116053.86937
2058,213038.90568
2059,121299.64768
2060,165129.01305
2061,185717.81277
2062,126395.51999
2063,115284.63524
2064,136973.09208
2065,120988.84654
2066,169810.15703
2067,128724.25482
2068,141961.17876
2069,95061.582915
2070,110958.84785
2071,79601.21923
2072,130106.08057
2073,139413.30203
2074,187929.08028
2075,147697.00862
2076,120604.4787
2077,139923.89951
2078,120062.02454
2079,141270.68794
2080,121798.56257
2081,130333.03872
2082,126491.48306
2083,147144.28072
2084,104355.94087
2085,113724.51222
2086,159840.21147
2087,128946.98031
2088,91140.317797
2089,71118.631369
2090,118985.50556
2091,98646.563183
2092,120875.99721
2093,123550.7773
2094,103451.67613
2095,143957.28421
2096,86653.849539
2097,92001.144308
2098,153970.95316
2099,49493.47013
2100,88892.14883
2101,103207.46601
2102,146576.54804
2103,91287.451327
2104,147717.35948
2105,117083.03764
2106,60861.485945
2107,169950.10471
2108,123105.67863
2109,109469.0891
2110,134914.18198
2111,173232.90232
2112,141161.63746
2113,131795.88918
2114,129805.63694
2115,169840.18784
2116,110797.79027
2117,155942.43546
2118,133150.31805
2119,118404.703
2120,118735.20165
2121,115100.66895
2122,112079.53247
2123,100904.37342
2124,183170.98963
2125,131405.64062
2126,129453.06794
2127,158602.88873
2128,125974.55751
2129,88742.195235
2130,144864.0054
2131,152841.20886
2132,101993.33469
2133,110168.66809
2134,110762.382
2135,90814.266092
2136,66948.54986
2137,111599.37942
2138,139161.84009
2139,152383.12072
2140,137750.47487
2141,165506.98357
2142,125211.52462
2143,134793.13627
2144,108223.09033
2145,139298.75385
2146,177088.46945
2147,161927.88732
2148,149118.32488
2149,157597.34444
2150,238405.02932
2151,107730.75141
2152,159653.57458
2153,155111.16627
2154,99558.360465
2155,158817.30765
2156,242260.24003
2157,213268.603
2158,234380.39376
2159,201987.40737
2160,175562.22823
2161,241467.70925
2162,361815.53786
2163,312923.63229
2164,243647.46294
2165,204228.11214
2166,162637.15487
2167,204940.19948
2168,205077.83816
2169,205510.39509
2170,224603.06292
2171,162732.01987
2172,146700.52888
2173,184138.66504
2174,219486.40885
2175,292159.05698
2176,294847.14727
2177,230372.27869
2178,212867.71864
2179,135832.4202
2180,220303.70443
2181,202111.8491
2182,253400.13557
2183,197633.90797
2184,127397.46343
2185,134517.27296
2186,152108.40921
2187,156023.39878
2188,165927.26242
2189,300829.65028
2190,86082.935916
2191,87298.094618
2192,84583.455605
2193,103353.73243
2194,113856.71219
2195,103595.63923
2196,111485.00702
2197,106373.43572
2198,159549.04737
2199,160291.173
2200,149191.51345
2201,139339.04624
2202,216372.86168
2203,130248.70754
2204,184143.62302
2205,121489.95234
2206,149106.99946
2207,220956.31436
2208,289258.63145
2209,225637.0995
2210,118721.56439
2211,115979.59836
2212,112495.59917
2213,97943.123922
2214,131713.73781
2215,94693.903876
2216,145461.58216
2217,67358.199055
2218,85866.822489
2219,79042.448642
2220,73992.123097
2221,255388.76728
2222,234427.67239
2223,284277.56557
2224,205663.63929
2225,129780.00477
2226,171110.25985
2227,194889.28309
2228,265667.96513
2229,245573.91349
2230,154062.05051
2231,212600.21384
2232,176659.5566
2233,183751.63018
2234,231474.59004
2235,206416.33275
2236,259565.81301
2237,303482.87845
2238,199629.67478
2239,126222.05857
2240,151990.5633
2241,145186.69997
2242,129387.43565
2243,140384.82008
2244,97518.219336
2245,89774.312686
2246,150237.22079
2247,120610.39916
2248,124039.89045
2249,119409.75816
2250,136277.40579
2251,100694.88808
2252,191108.15186
2253,154696.3726
2254,187190.43415
2255,193157.03433
2256,190501.79952
2257,199091.18591
2258,163637.48763
2259,164123.2132
2260,167204.31266
2261,204680.14565
2262,225550.67203
2263,375613.81433
2264,494168.3242
2265,197916.4413
2266,299954.47001
2267,358373.70148
2268,428947.83358
2269,159337.80498
2270,192511.6472
2271,211990.72663
2272,197394.53212
2273,165310.9797
2274,163135.07196
2275,152063.20213
2276,177875.9416
2277,181773.24473
2278,163728.17144
2279,112734.70245
2280,126342.15428
2281,148604.57701
2282,181007.87197
2283,112641.00144
2284,102386.66443
2285,148133.09202
2286,125549.16068
2287,356607.28261
2288,284583.14529
2289,368753.41269
2290,410907.16538
2291,329882.34182
2292,418324.35906
2293,437635.38649
2294,370681.00229
2295,453993.39231
2296,286295.65778
2297,320274.39084
2298,321300.45201
2299,353887.84143
2300,353162.14757
2301,304886.53964
2302,281313.22863
2303,274623.70583
2304,272460.20311
2305,183124.6017
2306,183629.32082
2307,205641.76554
2308,225086.71405
2309,284058.8483
2310,222748.81541
2311,208735.80339
2312,177816.17987
2313,170704.73989
2314,184010.84233
2315,166276.35525
2316,198618.75771
2317,193360.05552
2318,166116.38751
2319,174459.91845
2320,184635.10997
2321,246894.65969
2322,170657.61394
2323,194605.10343
2324,189085.3006
2325,199962.70567
2326,176344.13702
2327,200403.04705
2328,225687.39995
2329,192869.99204
2330,172296.60373
2331,338546.04257
2332,391744.81641
2333,335953.20421
2334,267779.2614
2335,273562.93555
2336,324188.4243
2337,214980.92922
2338,289329.11787
2339,245282.3042
2340,384454.84916
2341,215374.86958
2342,252645.18201
2343,230525.72779
2344,247091.05143
2345,254445.43176
2346,223236.31253
2347,197418.54962
2348,251247.7507
2349,176293.61508
2350,295649.24293
2351,237389.50593
2352,270652.52729
2353,257416.43729
2354,134385.40022
2355,147564.37512
2356,156500.6617
2357,184221.86802
2358,194000.4899
2359,128907.32255
2360,111250.40045
2361,141250.11506
2362,285299.51649
2363,133561.48479
2364,165624.6075
2365,219203.62345
2366,187949.19618
2367,223308.5625
2368,199274.17996
2369,216313.39138
2370,159881.76005
2371,162321.97142
2372,189874.56549
2373,267687.74056
2374,284357.39637
2375,234647.17317
2376,295291.41993
2377,323216.18702
2378,138707.76391
2379,204198.28728
2380,145145.80499
2381,154993.00288
2382,209532.06551
2383,190495.03901
2384,226947.43355
2385,155866.50545
2386,130272.09069
2387,134764.82734
2388,117751.75376
2389,122579.23522
2390,140660.49868
2391,134667.80556
2392,113655.5499
2393,169518.84898
2394,137469.18016
2395,206880.63768
2396,152513.08331
2397,215678.3133
2398,122636.74359
2399,67309.368334
2400,67377.532051
2401,126117.98141
2402,133592.05145
2403,142819.54411
2404,153639.05082
2405,150734.51624
2406,137829.49858
2407,122191.6298
2408,140301.21508
2409,116177.24827
2410,187029.35166
2411,113649.84798
2412,154773.08495
2413,130084.093
2414,161397.88398
2415,125066.46742
2416,134222.03589
2417,137128.65301
2418,129831.80545
2419,114895.79558
2420,111940.87898
2421,150447.5722
2422,116021.87302
2423,101073.04268
2424,167502.09331
2425,192146.76252
2426,121830.02061
2427,119740.76073
2428,168961.90203
2429,123378.72546
2430,136119.0608
2431,111533.73133
2432,133427.46419
2433,133481.77671
2434,132508.76264
2435,141093.37894
2436,107150.85074
2437,104632.2922
2438,112781.4685
2439,104220.05109
2440,124719.74564
2441,97169.876489
2442,86103.400334
2443,123754.77167
2444,115155.95505
2445,87390.412268
2446,125255.12096
2447,183672.2187
2448,143422.99072
2449,107722.0844
2450,154225.34274
2451,116658.81446
2452,175603.17606
2453,101958.63674
2454,131771.53071
2455,119921.52118
2456,149950.51068
2457,135452.80945
2458,134370.81503
2459,109714.08424
2460,137039.5221
2461,142922.84553
2462,128016.341
2463,126671.96044
2464,165088.66162
2465,138555.90048
2466,114901.94807
2467,136755.93791
2468,79260.032418
2469,76191.522423
2470,197832.42499
2471,207264.15561
2472,147777.75263
2473,108618.6209
2474,72361.74352
2475,225609.71857
2476,118008.31921
2477,119125.16425
2478,154903.02478
2479,107418.66478
2480,150411.79976
2481,118005.54232
2482,119923.88018
2483,111959.88996
2484,116874.31156
2485,125524.3899
2486,143870.60504
2487,162449.77155
2488,154977.1371
2489,151349.27217
2490,139213.10059
2491,108471.20846
2492,197343.92512
2493,160894.41201
2494,169551.29885
2495,113758.06298
2496,258714.45708
2497,159969.86699
2498,108282.18093
2499,97868.730885
2500,124777.97848
2501,141539.59377
2502,143184.80721
2503,92306.923053
2504,184932.0066
2505,212744.21769
2506,243862.0576
2507,283237.48075
2508,246750.54264
2509,233757.39569
2510,222284.2684
2511,174474.90618
2512,199160.04262
2513,202793.50107
2514,262029.16967
2515,152898.84063
2516,179316.91428
2517,154176.93762
2518,157954.28194
2519,221869.56702
2520,218485.84561
2521,190681.87926
2522,219028.06114
2523,129942.63787
2524,135639.81178
2525,154375.08072
2526,137899.59727
2527,121088.61736
2528,132564.1805
2529,120090.54614
2530,132468.31931
2531,233318.88325
2532,225852.36916
2533,190423.70648
2534,235733.05364
2535,287352.66464
2536,238739.87752
2537,230780.04578
2538,178511.77479
2539,190500.45635
2540,169419.27549
2541,179219.99712
2542,158140.14165
2543,118518.77258
2544,122277.66404
2545,128477.38914
2546,135295.93282
2547,143854.51373
2548,160532.34409
2549,155039.9575
2550,657982.05305
2551,143750.89541
2552,120217.15377
2553,77836.074285
2554,100770.87929
2555,112376.13977
2556,92154.176113
2557,101428.70225
2558,153860.89977
2559,143476.65357
2560,147049.40829
2561,151343.73007
2562,143857.70136
2563,157217.27978
2564,179969.21883
2565,145890.60395
2566,149140.44792
2567,135595.42973
2568,206473.71444
2569,229992.29847
2570,118647.13157
2571,195276.74116
2572,162436.18787
2573,249706.53286
2574,328220.73794
2575,128605.14613
2576,110267.04589
2577,135534.45021
2578,80315.424651
2579,66325.454474
2580,102384.83468
2581,113297.82167
2582,121154.97336
2583,263120.22427
2584,177174.48382
2585,186271.29905
2586,206883.10817
2587,197831.74837
2588,142785.61805
2589,147123.60429
2590,195638.47527
2591,246175.98015
2592,206155.27788
2593,234756.68376
2594,201778.68315
2595,202344.2619
2596,295517.54082
2597,171403.02887
2598,265163.48928
2599,305389.69445
2600,185875.36148
2601,130717.41022
2602,82681.864626
2603,83812.794621
2604,91672.742432
2605,74499.113953
2606,130456.44989
2607,185740.35851
2608,209780.03493
2609,160460.29651
2610,112195.24785
2611,142971.16137
2612,153124.84846
2613,132327.33962
2614,129313.76198
2615,150992.184
2616,138497.37032
2617,188783.03813
2618,195519.18694
2619,201642.09874
2620,178731.14347
2621,176376.83288
2622,177166.09749
2623,237024.71676
2624,269606.8537
2625,310673.36063
2626,174445.29348
2627,184295.01336
2628,439107.03114
2629,474967.47132
2630,389952.42159
2631,467658.18107
2632,392610.80963
2633,311240.5169
2634,406030.24503
2635,155348.74626
2636,172232.52315
2637,153525.3401
2638,270995.85199
2639,186368.52637
2640,151001.75111
2641,96669.251555
2642,185926.04147
2643,107015.72125
2644,126889.61137
2645,113214.43816
2646,95405.23884
2647,103196.7644
2648,139799.61963
2649,159310.89271
2650,143132.2139
2651,132787.54463
2652,411361.96856
2653,285091.42334
2654,269347.32971
2655,368933.08245
2656,329501.70554
2657,319014.21152
2658,281238.62671
2659,310893.11597
2660,347035.89564
2661,356916.70637
2662,357846.06014
2663,315935.60279
2664,271905.31431
2665,323257.98673
2666,283946.35821
2667,165985.38956
2668,181501.86935
2669,173663.17313
2670,273421.40675
2671,179150.58751
2672,189833.08947
2673,199097.88697
2674,204233.86406
2675,162802.42138
2676,184723.06315
2677,203408.95797
2678,254371.15271
2679,286669.82769
2680,305388.44557
2681,377202.54217
2682,334408.30863
2683,428286.43531
2684,317312.53949
2685,341453.52225
2686,248929.80086
2687,310337.69024
2688,231193.50681
2689,217012.70652
2690,390539.34472
2691,191064.30598
2692,144002.73648
2693,185483.47438
2694,144305.69511
2695,182469.83862
2696,176223.01737
2697,173366.31927
2698,185192.71516
2699,172140.52959
2700,157488.76392
2701,158636.30768
2702,110028.39203
2703,147177.29228
2704,144145.29745
2705,119459.35164
2706,119060.98462
2707,121986.08446
2708,134613.1116
2709,113254.67765
2710,124034.42021
2711,257060.1498
2712,344876.2903
2713,162643.07439
2714,144774.07267
2715,172529.33586
2716,149184.50245
2717,192997.24616
2718,221782.73361
2719,145494.43153
2720,174695.59863
2721,131278.9155
2722,156622.87557
2723,151906.05322
2724,122326.39376
2725,126885.78764
2726,148433.36155
2727,181297.94855
2728,176132.53721
2729,147982.78853
2730,153829.03089
2731,123493.62238
2732,119118.21741
2733,160491.52827
2734,155629.83108
2735,130031.6962
2736,137037.41488
2737,120094.11342
2738,131747.71084
2739,157645.24269
2740,137423.84487
2741,138342.70411
2742,160664.13387
2743,149336.4641
2744,145388.88104
2745,152129.77561
2746,128127.55018
2747,158411.35916
2748,141807.35915
2749,120082.87919
2750,130598.28974
2751,121655.93854
2752,210639.26028
2753,149775.29232
2754,195298.31827
2755,127580.13548
2756,83717.526742
2757,65137.823081
2758,72698.107046
2759,151958.77774
2760,103064.53829
2761,141348.23285
2762,144153.91231
2763,195983.58624
2764,162142.42488
2765,275851.11509
2766,135146.65073
2767,80194.248065
2768,116560.33817
2769,119008.07331
2770,152731.99602
2771,114089.0258
2772,109650.12799
2773,142773.37262
2774,146485.94974
2775,115135.89595
2776,140310.91171
2777,135510.71766
2778,112759.66746
2779,109926.40052
2780,109367.61507
2781,91965.689475
2782,86865.225435
2783,81808.570211
2784,122014.44201
2785,122379.00636
2786,59471.283315
2787,138125.31368
2788,65603.761912
2789,149236.17028
2790,89021.132792
2791,108346.16091
2792,59704.339628
2793,163387.37461
2794,96484.404788
2795,122266.05816
2796,95373.036916
2797,207544.89291
2798,96672.673978
2799,105852.93442
2800,69959.564297
2801,109361.66978
2802,131982.83953
2803,157542.04701
2804,151748.19224
2805,109885.38924
2806,81350.348154
2807,167384.527
2808,140563.13655
2809,140928.3727
2810,132320.5206
2811,150899.02519
2812,148114.12445
2813,144650.08858
2814,155747.00848
2815,93426.337967
2816,252883.05156
2817,143792.12942
2818,129165.59289
2819,156199.54247
2820,130599.86991
2821,105380.11853
2822,188644.16235
2823,281394.41461
2824,159447.55519
2825,144134.09455
2826,130309.71731
2827,148199.17397
2828,217246.61835
2829,223082.28612
2830,228061.46748
2831,187066.64853
2832,238336.86396
2833,271505.34563
2834,203721.29555
2835,217031.33118
2836,187270.71113
2837,181549.09763
2838,152406.67188
2839,167666.5974
2840,204820.0678
2841,211558.69731
2842,224423.19634
2843,163456.67657
2844,196064.85851
2845,137727.97174
2846,216075.20922
2847,198169.58929
2848,223840.24107
2849,201848.35498
2850,288006.76279
2851,226221.48011
2852,250327.65038
2853,229112.40615
2854,135530.27615
2855,206724.34288
2856,194748.30906
2857,186079.168
2858,203771.01642
2859,109180.94764
2860,114588.65192
2861,134174.37758
2862,179386.33628
2863,131562.40778
2864,219547.11299
2865,144104.80109
2866,153100.06982
2867,93316.752172
2868,95370.216589
2869,105550.0255
2870,137008.94611
2871,91969.162058
2872,45116.282225
2873,101306.66826
2874,139561.12997
2875,137607.10076
2876,167850.01306
2877,147685.60762
2878,180238.59475
2879,134153.83507
2880,111976.09336
2881,151003.94717
2882,175840.04909
2883,200555.52259
2884,205426.85534
2885,187068.42255
2886,231846.18076
2887,105743.74975
2888,126080.8285
2889,59458.495225
2890,67165.765
2891,129941.11141
2892,68537.094963
2893,106345.57269
2894,63107.695127
2895,276050.2433
2896,252635.14807
2897,213748.95547
2898,148339.01034
2899,196765.82597
2900,164975.391
2901,213871.61402
2902,188658.75916
2903,308164.92153
2904,315078.15161
2905,100782.22767
2906,196178.9957
2907,113538.76198
2908,127441.70894
2909,163435.64974
2910,70695.402392
2911,86123.192456
2912,145805.60956
2913,87780.077082
2914,75794.546415
2915,87272.855171
2916,92982.337594
2917,166804.24148
2918,124276.18696
2919,233407.57309
